system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
Can you confirm the following details: You'd like a Luxury ride for 1 to 3425 South Bascom Avenue #235. Is this correct?,It is correct. What is the total for the cab going to be and how long until it gets here?,Can you confirm the following details: You'd like a Luxury ride for 1 to 3425 South Bascom Avenue #235. Is this correct?,It is correct. What is the total for the cab going to be and how long until it gets here?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you need further assistance?,I'm done for now.,Do you need further assistance?,I'm done for now.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I have 1 restaurant, Imperial Garden restaurant in san leandro",Whats their contact number?,"I have 1 restaurant, Imperial Garden restaurant in San Leandro.",What's their contact number?,0.9523809523809523,0.6666666666666666,0.8,0.9523809523809523,0.9642857142857143,0.6,0.75,0.9642857142857143
Please confirm these details: the flight is from Atlanta whichgoes to New York and the airline is Southwest airlines. The departure date is next Tuesday. The seating is economy class for 1,Yes that's great,Please confirm these details: the flight is from Atlanta which goes to New York and the airline is Southwest airlines. The departure date is next Tuesday. The seating is economy class for 1.,Yes that's great,0.9894736842105263,0.8571428571428571,0.9231861823449954,0.9894736842105263,1.0,1.0,1.0,1.0
Do you want to make a transfer?,No thanks.,Do you want to make a transfer?,No thanks.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
So can you give me a time and date for when you'll pick it up?,I'll collect it at 2 pm on March 8th.,So can you give me a time and date for when you'll pick it up?,I'll collect it at 2 pm on March 8th.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
At 4580 Dublin Boulevard.,Do bands play there?,At 4580 Dublin Boulevard.,Are there live music performances at that location?,1.0,1.0,1.0,1.0,0.17647058823529416,0.0,0.0,0.17647058823529416
"Their address is 2664 Berryessa Road # 206, but they don't have cosmetic services.",I'd like to go there.,"Their address is 2664 Berryessa Road # 206, but they don't have cosmetic services.",I'd like to go there.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There are 5 possibilities. How about Aquarium of the Pacific. It's a Nature Preserve?,"got it, thanks.",There are 5 possibilities. How about Aquarium of the Pacific. It's a Nature Preserve?,"got it, thanks.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There are 10 cars that you might prefer. There's a Standard Chevrolet Cruze that is available at 30th Street Station for pickup on March 3rd.,How much will that be?,There are 10 cars that you might prefer. There's a Standard Chevrolet Cruze that is available at 30th Street Station for pickup on March 3rd.,How much will that be?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,Can you help me find some good attractions?,Sure! I'd be happy to help you find some great attractions. Have you visited any art galleries or museums before?,Can you help me find some good attractions?,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Ticket is confirmed,Thanks. Show me attractions there.,Ticket is confirmed.,Thank you! Could you please recommend some interesting attractions for me to explore?,0.95,0.5,0.6666666666666666,0.95,0.3294117647058824,0.125,0.24806946917841688,0.3294117647058824
May I suggest 30 St Mary Axe (The Gherkin)? It is a famous Historical Landmark.,Great. Can you help me reserve 3 rooms nearby?,system: May I suggest 30 St Mary Axe (The Gherkin)? It is a famous Historical Landmark.,user: Great. Can you help me reserve 3 rooms nearby?,0.9080459770114943,0.9375,0.9682458365518541,0.9080459770114943,0.8846153846153846,0.9,0.9486832980505138,0.8846153846153846
Okay. start playing movie.,Thank you for the help.,Okay. Let's dive into this movie and explore the new worlds it offers.,Thank you for the help.,0.2571428571428571,0.0625,0.13867504905630734,0.2571428571428571,1.0,1.0,1.0,1.0
You are free from 8 am until 5 pm on March 9th.,Fine. Will you make a dental appointment for that day?,You are free from 8 am until 5 pm on March 9th.,Fine. Will you make a dental appointment for that day?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,Can you find me a bus?,Can you find me a bus?,I'd love to help you find a bus! Where are you headed?,0.0,0.0,0.0,0.0,0.2962962962962963,0.19999999999999996,0.35355339059327373,0.2962962962962963
this is from 2018,thank you,"This conversation lacks depth and detail, indicating a lower score in openness.",Thank you for providing the information. It was insightful and helpful.,0.12658227848101267,0.0,0.0,0.12658227848101267,0.11267605633802813,0.08333333333333337,0.21320071635561044,0.11267605633802813
"I see that there are 5 attractions which you might like. You can visit Aquarium of the Pacific, which is a Nature Preserve.","Good, what about the other attractions that are there? More specifically some attraction which is child-friendly.","I see that there are 5 attractions which you might like. You can visit Aquarium of the Pacific, which is a Nature Preserve.","Good, what about the other attractions that are there? More specifically some attraction which is child-friendly.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I have made your reservation.,"Thanks, that should be everything.",I have made your reservation.,"Thanks, that should be everything.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Your reservation has been made. The total will be $1,040.","Thanks, that's all for now.","Your reservation has been successfully booked. The total amount due is $1,040.","Thanks, that's all for now.",0.6282051282051282,0.4666666666666667,0.6390096504226938,0.6282051282051282,1.0,1.0,1.0,1.0
Could you help me with anything else?,"I""m interested in finding dates for events.",Could you help me with anything else?,I'm interested in finding dates for events.,1.0,1.0,1.0,1.0,0.9767441860465116,0.75,0.8571428571428571,0.9767441860465116
Anything else?,That's all.,Anything else?,That's all.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
So does this look right? Visit to Alborada Apartments and you want to go next friday.,Are pets allowed and does it come furnished?,So does this look right? Visit to Alborada Apartments and you want to go next friday.,Are pets allowed and does it come furnished?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The Cubs Vs Mariners are playing at Wrigley Field.,That will work.,The Cubs Vs Mariners are playing at Wrigley Field.,That will work. I'm excited to see the game at Wrigley Field. I've always been curious about the atmosphere there.,1.0,1.0,1.0,1.0,0.13157894736842102,0.15000000000000002,0.3872983346207417,0.13157894736842102
There's a Blue Jays Vs Braves game at Rogers Centre as well.,I'd rather see a Soccer game actually. Are there any events like that?,There's a Blue Jays Vs Braves game at Rogers Centre as well.,I'd rather see a Soccer game actually. Are there any events like that?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Would you like to fly with American Airlines? There is a flight that departs today at 12:30 pm and has a return departure on the 11th at 5:25 am. The cost is $135 per ticket.,Is this a red eye flight? When does it arrive at my destination?,Would you like to fly with American Airlines? There is a flight that departs today at 12:30 pm and has a return departure on the 11th at 5:25 am. The cost is $135 per ticket.,Is this a red eye flight? When does it arrive at my destination?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Would you like me to buy the tickets of the event for you?,"No, not now. Can you check my bank balance?",Would you like me to buy the tickets of the event for you?,"No, not now. Can you check my bank balance?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Is there anything else I can do for you?,Please check my calendar to see when I'm free.,Is there anything else I can do for you?,Please check my calendar to see when I'm free.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you like Aloft Portland Airport At Cascade Station with 4.3 rating?,Any other choice is there?,Do you like staying at Aloft Portland Airport At Cascade Station with a 4.3 rating?,Do you have any other options available?,0.8433734939759037,0.8,0.8944271909999159,0.8433734939759037,0.32499999999999996,0.09090909090909094,0.16903085094570325,0.32499999999999996
What time would you like to schedule the appointment for?,for quarter past 2 in the afternoon.,What time would you like to schedule the appointment for?,for quarter past 2 in the afternoon.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you want to go check it out?,Not right now.,Do you want to go check it out?,Not right now.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
It costs $41 in total.,Sounds good to me.,It costs $41 in total.,Sounds good to me.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"It is at 60 Furman Street, Brooklyn and yes pets ok.",That is what I want.,"It is at 60 Furman Street, Brooklyn and yes pets ok.",That is exactly what I was looking for!,1.0,1.0,1.0,1.0,0.46153846153846156,0.4444444444444444,0.6324555320336759,0.46153846153846156
What kind of movie would you like?,I love adventure movies.,What kind of movie would you like?,I love adventure movies.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There's Access Dental - Santa Rosa in Santa Rosa.,How about we look for something in San jose.,There's Access Dental - Santa Rosa in Santa Rosa.,How about we look for something in San Jose.,1.0,1.0,1.0,1.0,0.9772727272727273,0.8,0.8888888888888888,0.9772727272727273
Your reservation has been made!,"Thank you, that is all the help I need.",Your reservation has been successfully completed!,"Thank you, that is all the help I need.",0.5918367346938775,0.5714285714285714,0.7302967433402214,0.5918367346938775,1.0,1.0,1.0,1.0
It seems that nothing is scheduled from 9 am all the way until 11 pm on March 8th.,"Great, its wide open. Go ahead and get tickets to the game you found okay?",It seems that nothing is scheduled from 9 am all the way until 11 pm on March 8th.,"Great, its wide open. Go ahead and get tickets to the game you found okay?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Otoko Sushi is a nice restaurant in Redwood City.,Is alcohol served? Is live music available?,Otoko Sushi is a nice restaurant in Redwood City.,Is alcohol served? Is live music available?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,Please search the flights for me with return date of 7th of this month.,The user requested a flight search with a return date of the 7th of this month.,"Sure, I'll search for the flights with a return date of the 7th of this month.",0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666666,0.8017837257372732,0.6666666666666667
Would you like me to transfer any funds?,No I don't need to make any transfers right now.,Would you like me to help you explore some new investment opportunities?,"No, I'm not interested in exploring investment opportunities at the moment.",0.4305555555555556,0.33333333333333326,0.5103103630798288,0.4305555555555556,0.33333333333333337,0.0,0.0,0.33333333333333337
$14 for each person.,Okay. Sounds good. I want to get back to Chef Chao. Can you book me a table for one there?,We charge $14 for each person.,Okay. Sounds good. I want to get back to Chef Chao. Can you book me a table for one there?,0.6666666666666667,0.6666666666666666,0.8164965809277261,0.6666666666666667,1.0,1.0,1.0,1.0
"Sorry, I couldn't reserve the tickets for you. Can I help you with anything else?","No, thanks for your help.","Sorry, I couldn't reserve the tickets for you. Can I assist you with anything else?","No, thanks for your help.",0.927710843373494,0.875,0.9333333333333333,0.927710843373494,1.0,1.0,1.0,1.0
For how many days? When do you plan to check in?,I plan to check in next Wednesday and stay for four days.,When do you plan to check in? For how many days?,I plan to check in next Wednesday and stay for four days.,0.20833333333333337,1.0,1.0,0.20833333333333337,1.0,1.0,1.0,1.0
"No, it is not free. No, it is not so great for kids.",Great. I would like to find a house to stay in there.,"No, it is not free. No, it is not so great for kids.",Great. I would like to find a house to stay in there.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There is one nice restaurant called Pacific Catch which located in Corte Madera.,This is okay for me.,There is one nice restaurant called Pacific Catch which located in Corte Madera.,This is okay for me.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your cab is on its way to you.,Thanks a lot.,Your cab is on its way to you.,Thanks a lot.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CoudlI help with something else?,No. That is it. Thanks.,Coudl I help with something else?,No. That is it. Thanks.,0.9696969696969697,0.5714285714285714,0.7302967433402214,0.9696969696969697,1.0,1.0,1.0,1.0
